sequence,hf_prediction,hf_predicted_score
Do concert at mk stadium concert for my competition 16th October 2023 to 2029 16th September love it my friend likes this think should be live at virgin radio,1,0.9951401352882385
Hello and where are you,1,0.7979629635810852
How time flies. will always love you Justin,1,0.9910586476325989
What beautiful song 💖,1,0.9962673187255859
"It' July 2022, let' see how many legends are still listening to this masterpiece 💓💓💓💓💖💖💖💖💖💖🖤🖤🖤🖤🖤🖤",1,0.9835803508758545
Nyc super,1,0.9951416254043579
seen this song 2022,1,0.7045052647590637
keep saying baby so where my baby 😭😭😡😡,0,0.9950382709503174
2022 still listening >3,1,0.9720790386199951
"Music has no boundaries,,,,,INDIA 🇮🇳",1,0.9803432822227478
just noticed that Drake having guest appearance 1:15,1,0.7762582302093506
For those who come to see Dislikes Videos has 14 million Dislikes 17/7/2022,0,0.9841362237930298
Naol baby.,1,0.5081504583358765
🇧🇷 love juste,1,0.9973741769790649
Let Us see how many people will listen to this masterpiece this year,1,0.9058552980422974
feel like justin bieber was the best at pop when he was younger,1,0.9449887871742249
love this song very much good job ❤️ this is so cool bro,1,0.9977772235870361
love the Song,1,0.9961361289024353
Justin then..🥰😘 Justin naw...🙈😍🥵🥵,1,0.9642310738563538
"Ondinana viaibeb corvus, very nice",1,0.9978947639465332
"""Still love and listen this masterpiece song""❤️❤️",1,0.997530460357666
Supporting song me subscribe chann,1,0.987127423286438
Did anyone else see drake?,0,0.6563794612884521
Who remember listening to this when they where little,1,0.8246119618415833
Oh yeahhhh,1,0.9695784449577332
BRUH THIS GOT 13 DISLIKES 😂😂,0,0.9962477087974548
Still Memory in 2022 🥰,0,0.9913791418075562
"At this time, justin ruled the world and now he never gets mentioned",0,0.909876823425293
You are not the only one who hears this song in 2022,1,0.8253048658370972
1:15 never noticed that drake was in the music video lol .,0,0.6908779144287109
First eng song ;),1,0.9490029215812683
Legends watch this video in July 2022🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,0,0.8898431658744812
The song is old but is cool😃😃😃,1,0.99081951379776
OMG this song upload on my birth year 2010 😂😂😂😂,1,0.5247461199760437
Justin ruled this time period before the press got to him,1,0.5660088658332825
16 years justin sing baby,1,0.7870532870292664
he looked ten in 2010,1,0.5861087441444397
"Me looking for ""like this comment if you are watching this in 2022"" comment...lol",1,0.6685906648635864
All time favourite songs ❤️‍🔥🔥☺️,1,0.9977144002914429
so nice song,1,0.9965118765830994
Should not have took me 12 years to realize drake was in this music video,0,0.6511270999908447
Certified Indian hood classic,1,0.9553754329681396
in 2010-2019 people used to come for this song for listening but in 2021-22 people coming to see views 🤣,0,0.9761828184127808
He looks and sounds like he is like 14,0,0.5662394762039185
from Cambodia 🇰🇭 Love song 😍♥️,1,0.9966666102409363
' Thai and really like you.,1,0.9981158971786499
Inna,0,0.5449144840240479
Get well soon Justin Bieber.. 🙏🙏❤❤,1,0.9979169368743896
Ok ' watching millennial playlist and this is in it and don' agree with this song being in it,0,0.9886621832847595
❤️❤️❤️❤️😊😊 awesome song,1,0.998465359210968
this song is not going to get old best song 💟❣️,1,0.9976242184638977
This is awesome 🤩😍,1,0.9924553036689758
Danila,1,0.6240593194961548
Any one from 2022,1,0.6017243266105652
nooooooooooooo,0,0.9935410618782043
17/7/2022,1,0.5009609460830688
Writing Justin Bieber' name upside down:,0,0.9213013052940369
"Can' watch this, took my niece to see his movie. She was so little then now she college graduate and doesn' have time for her aunt anymore.😕",0,0.993492603302002
Realate it #Rijeet 💜,1,0.813469409942627
this song reminds me lot of Justin Bieber just don' know if this song is his,0,0.6007766127586365
MY FIRST LOVE BROKE MY HEART FOR THE FIRST TIME!,0,0.9796355962753296
This song was released when was one year old so this song back in day would hear it alot,1,0.7215200066566467
"What an amazing song, ’ inspired by this, ty 🫶🤝🤜😀🥹🤪",1,0.9959530830383301
Listoooooooooooooo,1,0.6727986335754395
No hate love the song but it' so cringe again no hate,1,0.9577755928039551
' curious as to what Justin thinks about this music video now that he is older. It' not bad video but am curious as to what he thinks about it,1,0.66195148229599
"It’ july 17, 2022 and ’ still watching who’ with me",0,0.5959174036979675
love this man❤️ he turned me gay thank you Justin Bieber,1,0.9974448084831238
the fact that was 5 when this song came out and in 2012 used to jam so much on the radio wtf,0,0.9808873534202576
Ghhhhh,0,0.9941648244857788
Welp the dislike button is gone,0,0.62038254737854
Fun fact about Justin Bieber : His highest liked song - Baby. His highest disliked song- Baby.,1,0.7723428606987
I Am leaving this comment here so that when somebody likes it get reminded of this song♥️,1,0.9857343435287476
want to die my friend asked me to remake this song for his lil group thing,0,0.9903109669685364
It' crazy how many people in 2022 will return to listen to this song ❤️,1,0.9956034421920776
wasn' even born when this song came out! IT' MAKING ME FEEL OLD! ' 11 YEARS OLD! NEARLY 12!,0,0.9875511527061462
2022/17/7/22,0,0.5559325814247131
Nokia phone to Android phone but the vibes are same am missing my childhood listening to this song❤,1,0.987754225730896
Anyone in 2022?😪❤,1,0.9965134859085083
Bom,0,0.9206680655479431
The hardest thing now in 2022 when love both Selena and Justin songs so much 😭,0,0.9662858247756958
🥰🤩😍,0,0.9827139377593994
12 year old song,0,0.5640813708305359
miss these days ngl,0,0.9387986660003662
Get YouTube verified Justin . You have so many fans,1,0.9894565939903259
😍🤩😘🤲🙏,1,0.9968103170394897
It' funny how Drake is just in the background.,1,0.615877628326416
love this song so much 😍😍❤🧡💛💚💙💜🤎,1,0.9981788992881775
Doctors are 2❤️,1,0.997730553150177
LOVE IT NO WONDER HES SONGS ATE HITING,1,0.9963677525520325
First song of many childhoods and ' 17 still listening this😉,1,0.9626302123069763
Love from India 🇮🇳🇮🇳,1,0.995299220085144
love this song very much ❤️💛💚💙💜🖤❣️💕💞💓💗💖💝💟,1,0.9986491203308105
People disliked this song mv just because they wanted Justin to feel bad but this song is still sucess,0,0.9576675891876221
Why didn' find this masterpiece earlier? 😍😍,1,0.9673301577568054
Gf get married sad depressed today gave up lost my childhood girlfriend,0,0.9955357909202576
Justin and ludacris are good duo for songs,1,0.9867426156997681
Legend watching this many times qqti,1,0.9232301115989685
BABY JUSTIN 😭😭😭😭😭😭😭,0,0.9964600205421448
🌸🌸🌸🌸🌸🌸,1,0.9976348876953125
Hearty love Justin 💓 from my school days.......,1,0.9965015053749084
Bandhkam,1,0.5394896864891052
Whoa whoa,0,0.6018338203430176
My favorite ❤️ song,1,0.9979953765869141
Acha,1,0.9520894885063171
Justans songs are my favorite,1,0.9727967977523804
love this song.,1,0.996202826499939
Indo nihbias sebgoll dong,0,0.5089917182922363
am still listening this song. You????,1,0.7220410108566284
love this song Ekdam kadak Lovey and fadu 😘,1,0.9960581660270691
Childhood memories 😍😍😍,1,0.9942197203636169
Drake was cute in this video,1,0.9952166080474854
Still can' behave normal seeing Jasmine so close to Justin lol!,0,0.9002885222434998
can' see the dislikes,0,0.9956895709037781
randomly remembered this song,1,0.6457966566085815
Man:Who are here for the song to feel their young nostalgia once again Legend:Here for the nostalgia not by the song but by reading the comments,1,0.7299954295158386
Any one watching 2022👀,1,0.9519599676132202
Yep totally,1,0.9628841280937195
this has 13 million dislikes. why not more xD,0,0.9961660504341125
what is the name of the girl in the video?,0,0.572935163974762
"don' care if people call me outdated, ' saving this to my playlist",1,0.5986925959587097
❤️ this song,1,0.9980108737945557
Very nice song am Raju artis,1,0.9970549941062927
Kkkkkk,0,0.9793090224266052
"Babe , some cocktail ?",1,0.7059420943260193
Baby call down,0,0.9681646227836609
love you 😍 💗 💛,1,0.9982945919036865
come here after watching ludacris roast of justin bieber...,0,0.6226223111152649
Ok let' count how many peoples are watching this song in 2022😌,1,0.843229353427887
Loved it. CHECK out my cover version.,1,0.9979365468025208
"wasn' even born when this song released, now ' 12..",0,0.5174345970153809
🥺🥺🥺🙈💌,1,0.9973521828651428
Promoting the assured contrary to all nature and natural law frauds and degeneracies of miscegenation and multiculturalism to the White middle and working class youth of the West.,0,0.9712435007095337
This is my first time hearing this song,1,0.5585716962814331
🥰🥰🥰inner peace after long,1,0.9378902316093445
Whuaaaat already 12yearss🤯🤯🤯🤯😭,0,0.9964388608932495
"That' what call real gem, mind-blowing, love this song 🥰😘❤️",1,0.9982406497001648
Ok that' not how to get girl,0,0.9829094409942627
remember being little 6 year old calling him Justin Beaver lmao. Wish we could find that slow down button,0,0.9073655605316162
Never forget the days we made this the most disliked video of all time before YouTube rewind,0,0.994655191898346
hate where he came from but ' proud of how far he came,1,0.8198948502540588
"Something people should know about is the Thomas theory. This theory posits that things perceived to be real are real in their implications. Now, TV commercials do this. Like noom. Noom seems to be on journey of success, which makes us buy it. It started off not giving much information about the app. Now, the commercials start to reveal details about how it works. This is evidence of the Illuminati. See, they feign humility. They control business this way, by faking Christian theology, like, the humble shall be exalted, so we perceive it that way. Which came first, the chicken or the egg?",1,0.6048414707183838
imagine being the girl he wrote this song about,1,0.6573330760002136
#VEVOCERTIFICATE,1,0.9769497513771057
You know it was made 12 years ago when they pull out dancer breaking it down on the floor,0,0.7443298697471619
heard this song back in 2010 and now ' feeling nostalgic 😅,1,0.8511666059494019
I Am from Indonesia but i am ferry like this song old by jstin🇮🇩,1,0.8542605638504028
1:14 DRAKE??,0,0.9584958553314209
Lol at the bowling alley this is so corny,0,0.985335648059845
Damn forgot about the time people were clowning on this song years ago,0,0.9252909421920776
🇮🇳🇮🇳🇮🇳🇮🇳 my love song,1,0.9807562828063965
Not me just blasting this in cod lobbies,0,0.5164431929588318
Came here after the Seungmin cover because needed to hear the full song,1,0.5622682571411133
this song is very perfect it manages to bring contagious energy to us,1,0.9963242411613464
he looks like he is 10,1,0.6417229771614075
never gets boring with this legendary song ❗,1,0.9919843673706055
thought this was girl singing,1,0.9801056981086731
he sounds like kid which makes this song pretty funny,1,0.972646176815033
Jastin am your biggest fan want to meet you and love this song this is my favourite song 💖💖 want to meet you 💖💖💖,1,0.9972079396247864
cover do Rodrigo faro,1,0.6193269491195679
"No matter what your going through right now. No matter what mental health issues is affecting you. No matter what skin color/race you are, have great day. your here to be your best self don' let anything stop you!❤️",1,0.9887200593948364
"wonder how many dislikes it has now, maybe people revisited this and undisliked",0,0.9832343459129333
I Am glad my dislike still here after 8 years,1,0.7643799781799316
"' leaving this comment here so after month when someone likes it, get reminded of this song. Bless you all and stay safe!",1,0.9516974091529846
It posted 6 months before was born,1,0.5072439312934875
This video came out before was born but soon will be 12,1,0.6502382159233093
screaming did not know drake was in the music video,0,0.9534558653831482
This man was really harassing this girl at the bowling alley,0,0.9836165308952332
Growing up is realizing this was always fire,0,0.6115116477012634
"🚁.....🌻...,🌛🤷🌜",1,0.977219820022583
was literally 3 when this came out.... now i am the age he was when this was released....,0,0.8296990394592285
Right now he has 69 million subscribers,1,0.8806800246238708
🙈🙉,1,0.9915857911109924
My dad Love your songs Justin Bieber😍🥰😙😘😗😻💋👄💞💕💖❤️🖤🧡💛🤍🤍💛💚🤎💖💓💗,1,0.9981163740158081
love you justinnnnnnbbbbbbb,1,0.9934332966804504
"And now the Biebs has come full circle. know lot of people still dislike him but don' think anyone would come out of that type of lifestyle normal. Getting that much money and fame that young is insane. You have people telling you that you are basically god and can do whatever you want and then given the money to do anything he wanted. Yeah he made some mistakes but he grew, humbled himself, and now he' settled down, married and still releasing incredible music with incredible vocals.",0,0.7719487547874451
Auto Tuned?,1,0.5108650922775269
cannot believe this song has 1.8 billions views less than Gangnam style and its been out two years longer 🤯,0,0.9458460211753845
This was made only couple months before was born,1,0.5467862486839294
#mssoundosasco,1,0.7668646574020386
Orangey Don' Likey - Annoying Orange,0,0.9967185854911804
miss this song ;-;,0,0.9826222658157349
think YouTube took off the like/dislike bar because of this song 🤔,0,0.994327187538147
what was that errrrrrrr 😏,0,0.6451528072357178
Does anyone notice drake 🤔 👀,0,0.9861958026885986
2:02 wtf had no idea drake was in this,0,0.9647177457809448
The dislike being gone feels wrong,0,0.9878382682800293
Every epic video had dance battle,1,0.8573303818702698
It’ the song,1,0.8396328091621399
paia,1,0.5447006225585938
"*_Can' stop listening to this song, the vibes are just too good!_*",1,0.9966340661048889
Awesome song Love this 🥰,1,0.9821049571037292
"Shit this kid was good and he still is despite of everything, nobody can deny it",1,0.9810581803321838
"After dislikes being hidden: ""Oh wow, so many likes. This must be good music video""",1,0.9113403558731079
speedrunning the club,1,0.8387209177017212
When was 2 this came out and now 13✨,1,0.6911356449127197
Bruh baby shark dance is the most disliked video now Know because have an extension,0,0.9934648275375366
Yankerson is biggest fan,1,0.9942379593849182
Love This Song 💓😍 From Cambodia 🇰🇭🇰🇭💓,1,0.9983165264129639
Guy was so young 😭,0,0.9926760792732239
;;,1,0.7264912128448486
Simply one of the best songs 've ever heard And by coincidence this song was released 1 day after my 3rd birthday kakak,1,0.9971759915351868
This made it to billions wow...,1,0.9605754017829895
"don' even understand why most people in the world don' like Justin Bieber, it' like what did he ever do to you???",0,0.9764715433120728
' dieing lol 😆,0,0.9847565293312073
2.3B VIEWS THIS IS INSANE,0,0.9062998294830322
"more than one billion views , save Brazil and Portugal",1,0.8734487891197205
He sounds like 10!,0,0.7053747177124023
Did any one else see drake in the background,0,0.6348822116851807
Worst song ever!,0,0.9961034059524536
Wow he doesn’ have his man voice-,0,0.9639998078346252
Everyone: * HATE JUSTIN BIEBER!* The views:,0,0.9966639876365662
BE BE BE OOOOOO,1,0.9773247838020325
Still living in 22,0,0.6285062432289124
this is 12 year old video,0,0.7116817235946655
he sounds like 7 year old singing but hes so grown up now,1,0.8905614018440247
🤨🤨🤨🤨,0,0.9257907271385193
☀️,1,0.979499876499176
have no legs and would literally grow legs right now to turn the *** off,0,0.9888667464256287
"""gado DEMAAAAAAAAAAAAAIS""",0,0.9710440039634705
lol peoples like this,1,0.9958733916282654
merda 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🗣️🗣️🗣️,1,0.6253684759140015
crazy how justin bieber is way older now,0,0.5941693186759949
#Wow so amazing,1,0.9964093565940857
1:14 Is that Drake?,0,0.6203234195709229
Old but gold ❤️❤️❤️❤️,1,0.9970898628234863
wonder how many dislikes this video have now 🤔,0,0.9950577616691589
Yes want to go back to that time 🥲,1,0.8571405410766602
1:14 Drake ?!?,0,0.8678403496742249
The song sucks,0,0.9909501075744629
👏👏👏👏🎉🎉🎉👏👏👏🏆👑🇧🇷🇺🇲,1,0.9970872402191162
👑🏆👑🏆👑🏆👑🏆🏆,1,0.9976187348365784
👑👑👑👑🏆🏆🏆,1,0.9970131516456604
Even drake looked hella young~!,1,0.953331708908081
2010: baby baby baby oooh ye 2022: married,1,0.791061282157898
If you watched this hole video without cringing you have disability,0,0.9939618706703186
damn hate his old voice :///,0,0.9964443445205688
"He needs to do remake of this song, with his current voice! Would 🔥",1,0.7065750956535339
got uryar soon cookie' eyyyyy,1,0.846439003944397
' outside you are house right now,1,0.558750331401825
What is this justin don' like it 💩👎,0,0.9837759733200073
Welcome in Year 2022👀,1,0.972457766532898
This song lowkey fire as fuck,1,0.9916343092918396
We are so old.,0,0.9579063057899475
Remember when hating on this guy was cool?,0,0.9774042963981628
Damn now noticed that Bieber was simp and probably still is,0,0.9871615171432495
3:08 nah that pin drop threw me back 🤣🤣,0,0.9736924171447754
Of course drake was there lmfao.,1,0.6429253220558167
Bons tempos,1,0.9962629079818726
the drake cameo is everything,1,0.980782687664032
Mannn🇦🇫,0,0.5051910281181335
love this song ❤️❤️❤️,1,0.998090386390686
Not bro sounding like girl ☠️,0,0.9426776170730591
This song hits different now 😢,0,0.9675007462501526
2022 sussss,0,0.9925317764282227
Did some on noticed Drake in the in 1.14,1,0.5200536847114563
"This fellow, like many of his fellow singers and comrades, is heavily wealthy. These people have hundreds of millions of euros thanks to their fan base.",1,0.879260778427124
💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,1,0.9982736706733704
can we kill it?,0,0.9399756193161011
#MAGDAILTORRES,1,0.9660571217536926
am exactly 10 days older than this sing,0,0.5821265578269958
The Bieber Your song is pretty cool you is probably YouTuber 🤑🤑🤑🤑😁😁😁☺️,1,0.9865180850028992
remember back then when everyone would bleed their ears out to this song. Good times,1,0.8610988259315491
No one rudeo,1,0.9813005328178406
Unfortunately can' dislike it anymore ;(,0,0.986263632774353
2022 and still listening to this masterpiece,1,0.9890050888061523
"When little only know Justin Bieber as singer, that' how he popular untill now",1,0.629895806312561
Is he 13?,0,0.7334184646606445
Who still here?,0,0.6827850937843323
If he got bullied in school people are maybe regretting what they did to him in school,0,0.9484738707542419
Looks 12 and sounds 12,1,0.8134776949882507
Just remember washed this when he had 69 million subs,0,0.7277843952178955
subscribe my channel,1,0.7516714930534363
Chupala Justin!!!,1,0.9890757203102112
NIGGAAAA BALLSSS,0,0.9804019331932068
Comment if you are still listening to this in 2022.,0,0.6808469295501709
Luda,1,0.8001511693000793
honestly couldn' tell this was Justin Bieber at first lol,1,0.7648462057113647
just don' get it 😕,0,0.9950340986251831
The only reason like this song is because of Ludacris.,1,0.924505889415741
🌙👁️✨👁️💘🦈☄️,1,0.998127281665802
"Drake ... cheerleading.. yg. playa... 😂❣️😄🤣, nvr noticed the other seen this decade ago, or longer 🤔❣️👀😄",1,0.9487686157226562
Omg was 1 whenever this song was made,1,0.5631818771362305
After all these years just noticed Drake & others😅,0,0.6128420233726501
its still shit,0,0.9949579834938049
wish you could still see the dislikes.,0,0.9903834462165833
Oi Justin Bieber hello,1,0.7781614065170288
Fuck it It' been 12 years secretly liked this song all along,1,0.9154284000396729
how many dislikes did this song have?,0,0.9871481657028198
"Hi, this is song from my upcoming ep. hope you like it.",1,0.9436162114143372
Unironically kind of like this song,1,0.9784308671951294
was 3 listening to this everyday,1,0.9009745717048645
she wants but you don' want her and understand you,0,0.9699166417121887
have no idea why we all hated this guy. he' good singer.,0,0.9810938239097595
Everyone is saying about justin but what about that girl in the video,0,0.8893448114395142
Unpopular opinion: like this,1,0.8426425457000732
Hi,1,0.9539644718170166
Justin Bieber old that amazing❤,1,0.9968283176422119
☺,1,0.8772766590118408
Best music video of all time,1,0.9967998266220093
"Back in those days this kid was most hated singer, YouTube has hidden his millions of dislike downvote.",0,0.9930212497711182
Why is everyone saying that the song bad is? am literally OBSESSED of this song and can’ stop listening to it,1,0.5056713819503784
was in my class 10th when remember.... heard this song. that' 2011 and being teenager this made me think of how kids outside India like their teen life .. about their culture.... loved the song though,1,0.9833852052688599
love it it made my friends criy,1,0.9968655109405518
La Taylor Swift XD,1,0.8402206897735596
Did someone else notice Drake at 1:21? xD,0,0.6017516255378723
This Got Billion View Wow 've Never Seen That Before :),1,0.9410282373428345
Such lovely song 😍🥰💗 affection is bestly felt by you are song it gives best vibe ❤️❤️❤️thank Justin Bieber 😍😍baby❤️,1,0.9978082180023193
12 years of Justin,1,0.6631901264190674
Who' listening in 2022✨,1,0.6643873453140259
so many memories. thank Youtube for show me this. <33 love this part of my childhood <3,1,0.9963904619216919
oh this brings back memories,1,0.8036309480667114
"OMG. ' so nostalgic with these songs today. It' your fault, youtube. was child... 🥲",1,0.6251506209373474
Racine Wisconsin 1936 Dogman Sighting -,0,0.6088054180145264
Are you here celebrating the Music videos that have 1 BILLION VIEWS?,1,0.7989089488983154
This song is so annoying,0,0.9905546307563782
VERE NICE,1,0.9973780512809753
baby baby baby UUUUUUUUUUUUUUUUUUUUUUUUUU,1,0.7940230369567871
The years go by so quickly .. As of today Justin is 28 years old and married !!,1,0.5336920619010925
feel old man...,0,0.9784498810768127
What was her reaction when he again watch this song after too many years 🥰,0,0.992607057094574
Who listening in 2022 💓,1,0.8151684403419495
SRK' Alibaug Farmhouse👇🏻,1,0.9945124983787537
Mumbai to Alibaug Ferry👇🏻,1,0.9932414293289185
Zostel Panchgani | Staying Inside Shipping Containers👉🏻,1,0.9458178877830505
🏔 Best Indian Snow Trek 👇🏻,1,0.9892836809158325
Ultra Legends listen to it even in 2022,1,0.9436261057853699
Who' here in 2022!,1,0.523789644241333
"The most disliked video on youtube, but Google now hides the dislikes.",0,0.9963400363922119
Legends lessening in 2022😜,0,0.9148779511451721
"' leaving my comment her do that after year when someone likes it, will be notified and play this masterpiece again!",1,0.973737895488739
justin bieber has been married for 2018,1,0.7440868616104126
The song released when was in 1st standard 🙂❤️,1,0.9955294132232666
"In the year 2022, this song was trending in the Tik Tok application 🥹",0,0.9812939763069153
justin bieber is 28 years old,1,0.7571292519569397
hate justin beiber,0,0.9968857169151306
"Justin Bieber is best singer, am. Listen his song🎶",1,0.991532564163208
There is no way this already has 1B+ views.....,1,0.5888323187828064
bae💔,0,0.8303594589233398
Back in simpler times,1,0.5777050852775574
Watch .this,1,0.796609103679657
Free fire coleb,1,0.7039656639099121
Lmao 2 billion views and only 21 million like lol deserved,1,0.8471590280532837
Thank you for Buying me coffee At:,1,0.995941698551178
1:20 - Drake?,0,0.5181735754013062
Cringe ahh nae nae baby lookin face,0,0.9965121746063232
😹😹 listening now,0,0.9888179302215576
"###GJB YR,😘😘😘😘😘😘😘",1,0.9947271347045898
"So, am the only one just noticing Drake in this video???",0,0.6150513887405396
✨Who is listening to this masterpiece ✨in 2022🌈🌈💕 LOVE YOU GUYS 🥰,1,0.9963755011558533
yo wtf is DRAKE doing at 1:21,0,0.9745981693267822
2022 month July check ✔️,1,0.9659555554389954
🙂❤🎶🎧,1,0.997362494468689
How many of you came here after watching YouTube 1billion celebration playlist,1,0.7822933793067932
#UrFuture,1,0.8656723499298096
Hated this song when it came out and still hate it now lmao,0,0.9956895112991333
Who watch ofter 1 billion views completed 🥳🥳,0,0.906991720199585
Whose watching on the day of Billion Views Day Anniversary? What nostalgia!!!!,1,0.8527823090553284
Udgkd,0,0.8811684250831604
Gopika sikha....insta id,1,0.5532431602478027
Bebek🦆bakar kecap for Indonesian is good man🤣,1,0.9116771221160889
she is so pretty,1,0.9922714233398438
young justin bieber lookin unpleasant,0,0.9912799000740051
This song will never and ever disappointed us in every year ❤️🔥,1,0.9955011606216431
"Me and my sister use to love this song, even our neighbours knew how much we loved it, and use to sing it to us... miss those days 💜💙💛💚",1,0.9953811168670654
the memories LMAO,1,0.9536123275756836
My favourite song 🤩🤩🤩,1,0.7955222129821777
🤩🤩🤩🤩🤩🤩,0,0.951392650604248
Still listening in 2022,1,0.6666662096977234
1B,1,0.5537557005882263
Moment,1,0.7730128169059753
Listening from 20s to now 30s... For Teen age love ... Now hahaha...most memorable days,1,0.8642350435256958
12 YEARS??? MAN,0,0.8971869349479675
Still comments section is active,1,0.659572422504425
"People loved to hate this song, but only loved it :3",1,0.898650586605072
The comment section is still active 😂,0,0.7525438070297241
Ruff,0,0.9778113961219788
Absence,0,0.9224995970726013
have aunt and she is has the same birthday as Justin bieber,1,0.5520843863487244
"Still listening now 23:23 WIB (UTC+7), Friday, 15 July 2022",1,0.5372490286827087
Everyone' from the 1 billion club thing right?,1,0.8224654793739319
Listening in july 2022,1,0.6173759698867798
still listening in 6829 😃,0,0.6828754544258118
15/07/2022,0,0.5075022578239441
-Hope ARSON,1,0.9850156903266907
Sad that you can' see the dislikes anymore 😭,0,0.9959540963172913
mu,1,0.6039382815361023
Stop it 🤣 and get some more of that 😂 merch,0,0.9835659265518188
"YOU ALL CALLED HIM THE WORD NONE STOP, HES NOW HOT, MARRIED TO STUNNING WOMAN, AND HES RICH.... WHILE YOU HOMOPHOBIC RACISTS STILL LIVE AT HOME WITH MOMMA.",0,0.5412974953651428
Anybody here in 2022 july ?🙋‍♀️,1,0.6494216918945312
Oh wait After 12 years just saw that there was Drake in the clip ),0,0.8078486323356628
After 12 years😂😁,0,0.9899130463600159
it cannot be sad listening to this music,1,0.9732664227485657
see him in FF,1,0.6757848262786865
1:20 there is drake and i am twelve years late....,0,0.889801025390625
Wow... Such masterpiece❤️❤️ Jul 2022... 😍😍 love from Kerala...,1,0.9983081817626953
In 2022 it hit differently,0,0.5654902458190918
"Wow Justin teenage ,lot of memories",1,0.9338294267654419
' still hereeeeeeee,1,0.8533251285552979
"This song never get old 😍, listening after many years .",1,0.9946669340133667
love song bieber,1,0.9781619310379028
Hello friends up lok mare YouTube channel da ko up lok mare YouTube channel sa help ho ga please ❤️,1,0.9968292117118835
Now Justice served 21M👍🤧❤,1,0.9979276061058044
love you Justin Bieber this is my favourite favourite song ever 0000 and by the way this is Bella Grace Rowley,1,0.9965888857841492
did you come here and saw your dislike?,0,0.9961031079292297
No joke actually kind of like this song,1,0.9856683015823364
We want old Justin. He is crazy 🤪,1,0.5205510854721069
Best 👍 music song 🖕❤️❤️❤️,1,0.9984675645828247
Ououououa,1,0.5770377516746521
LEegnd - Give this song dislike🤣🤣🤣,0,0.9968289732933044
My friend hero,1,0.9872377514839172
This MASTERPIECE just turned 10!! Happy 'Day,1,0.9947435259819031
God hate this song,0,0.9958121180534363
How many of you are enjoying this masterpiece in July 2022??,1,0.8453021049499512
my 1st english song 😍✨,1,0.9942787885665894
How Many Indias Watch this *Masterpiece* 😘😉😍,1,0.9949829578399658
Still in year 2022 🍻❤️,1,0.9967917799949646
this is cool song,1,0.9956369996070862
still love this as much as the first time id seen it,1,0.9970399737358093
justin drink????? kkkkkkkk,0,0.969792366027832
JB was Baby when he shot this one! 😂,0,0.9190574884414673
"12 years now, and i am still listening to this masterpiece.",1,0.985714852809906
yeah my dislike is still in this video,0,0.995029091835022
Girl or boy voice ?,0,0.5446912050247192
This aged so well,1,0.9911724328994751
🤟🤟🔥🔥🔥🔥 Awesome video 😍😎😎,1,0.9933338165283203
Who else in 2022?,1,0.5900350213050842
The fact that justin was only 16 when he created this song,0,0.5210832953453064
Whose Here Listening to this song in 2022??,0,0.9052628874778748
Song is ossum.....keeps remind me of my first love...,1,0.9175423383712769
Woww very nice song 🎶🎼👌,1,0.9982574582099915
"Me in 2010: oh God this is cringe, hope he dies. Me in 2022: still cringy but God do not let the meme die out.",0,0.9937520623207092
This Song Never Get Old,1,0.9828058481216431
wish Justin didn' get the covid vaccine... It harmed his wife and then now paralyzed his face.. Time to sue the hell outta Pfizer,0,0.9968914985656738
Youtube deletes showing number of dislikes: Justing bieber: hoooof such relief 🤕🤕,0,0.9669216871261597
Bro is he like 10,1,0.934939444065094
#2 in the billion views club.. just wow,1,0.9455961585044861
Nice sir.. help me,1,0.9953557252883911
where is the deslikes ?,0,0.6532415151596069
Who are listening this on after 2 billion views ?,0,0.6225622296333313
Thought girl was singing at first.,1,0.6006345748901367
Baby.💚💛,1,0.9965684413909912
"am ngl , it is hella cringe but the song is not bad",0,0.979947566986084
immediately got chlamydia after hearing this,0,0.9896895289421082
sale noob,0,0.9091359376907349
Once more hearing the song😁😁 in 2022,0,0.9937955737113953
just now realized drakes in this music video wtf,0,0.9833165407180786
Here' from the 1 billion views feature😅👆,1,0.913202166557312
Very awesome song 🥰,1,0.5409685969352722
She is pretty good singer,1,0.9944368600845337
July 2022 here!,1,0.75483638048172
Me being here because of the billions club hearing his voice: 😐,0,0.9928584694862366
Let' go to the good memories,1,0.9897708892822266
1:20 is that drake?,0,0.6533772945404053
Who is marathoning all the videos too? yes ' everywhere,1,0.8296096920967102
Baby baby owh... like uh ah uh ah uh ah,1,0.7123737335205078
"Who else remembers the meme from this song “ am alive, am free, and will never ever ever stop eating!”? (To the tune)",1,0.7942688465118408
was in 8th grade when this song came out. And knew that this kid will be famous one day. Time flies so soon,1,0.8771412968635559
Nostalgic!!!!! That Is how old are we.,1,0.9590263366699219
guess Bieber didn' have any anglo friends to hang around with. People might have thought he was racist. Heaven forbid!!!,0,0.9412031769752502
Still love❤️#2k22,1,0.9972461462020874
Bruh Jr high and elementary went crazy cuz of this,0,0.9263882637023926
The most stopped video ever seen in my life.,0,0.9822967052459717
"Nice song, good 👌",1,0.9982089996337891
Justin Bieber Most like: Baby Most disliked: Baby,0,0.9725121855735779
