sequence,hf_prediction,hf_predicted_score
Are you still here in 2023?,0,0.71779865026474
SSABASAJJA KABAKA AWANGALEEEE THE KING OF BUGANDA 2023,1,0.6204483509063721
♥️♥️♥️🐸,1,0.9976971745491028
' grateful for your existence justin bieber,1,0.9974759221076965
This is the most disliked video Hahahahahahahhaha🤪😂,0,0.9956291317939758
miss this boy.. mean this old bieber 🥺,1,0.8319520950317383
😘,1,0.9868432879447937
heyyyy😂🙂..,1,0.952429473400116
Justin you want to,1,0.8411798477172852
Mee it' never too late,1,0.9957270622253418
Who was here in 2010?,0,0.6344070434570312
Omg❤❤❤❤❤❤❤❤,1,0.9976515769958496
This never gets old😢❤❤😢,1,0.9975926876068115
Malluzzz❤😂,1,0.9962296485900879
Yoh!oh ho.. . remember it so many years 🤣🎉,1,0.7690315842628479
How sweet 💕,1,0.9979845881462097
Who’ still listening to this in 2023 raise your hand,0,0.8481011390686035
2023,1,0.5126678943634033
who still justine' song has come like it 😮,0,0.8391368985176086
Who' here in april 2023 ? 🇹🇷🤍,0,0.8496587872505188
Never get old 😂,1,0.8798567056655884
Jcaaa❤JcWin,1,0.9974051117897034
Drake was in this video noticed 13 year later😲,0,0.9602367281913757
The best music 💓💓💓,1,0.9983366131782532
How was Justin! 😄,0,0.5196826457977295
like this songs ❤️❤️❤️🤍💗💗💖💖,1,0.9986011385917664
"WHO, HARE IN 2024😎😎😎😄😄😄",1,0.9703661203384399
We love your Musics bro. It is Nostalgic😢😢😢. In 2023,1,0.98226398229599
Infamous,0,0.9919750690460205
Me who listend to this song and thought it was girl singing this whole time: 👁️👄👁️ ( listened to this on radio),1,0.9967533349990845
New song 2023😂😂😂,1,0.5707296133041382
The song is the best song in whole world.,1,0.9939872026443481
😍❤❤,1,0.9972086548805237
yearly attendance,1,0.7057893872261047
Justin Bieber -Baby 🔥🔥❤❤❤❤❤,1,0.9973317384719849
My first love broke my heart for the first time 🫦,0,0.9897930026054382
Who read comment like me,1,0.5964620113372803
Wow 😳 Beautiful Song 💖🕊️,1,0.9981021881103516
"The Nostalgia received from this video hits different, was watching this video in 360p when this came out.",1,0.9932661056518555
2023 and this song still owns my heart even after 13 years >>>,1,0.9811469912528992
2023 and it' still complete bullshit,0,0.9851003289222717
Love you so so so so so so much,1,0.994678258895874
After 15 years ’ realising that even Drake is there in the video 😂,0,0.8016015887260437
",am here in 2023😂",0,0.9260727167129517
"love this song, like the dance, boy vs girls.❤",1,0.995588481426239
miss the old justin bieber 😢,0,0.9708194732666016
Well done Justin Bieber you are doing so amazing on every song you are making!!!,1,0.9975370168685913
Who came to 🙉 hear suddenly This masterpiece,1,0.9923149943351746
Justin really is gone😥,0,0.9959141612052917
Anyone else 2023 ??,0,0.6522693634033203
Who here in April 2023😉,1,0.7547091841697693
😢😮😅😊,0,0.9625594615936279
Who is fan hes❤,1,0.9962023496627808
"No child will replace Justin no one , now understand why just always comes to my mouth in any panic situation, mere wajah hi tum the us ghar wapas jaane but unfortunately khatam hogi.. but live longer my child and stay happy",0,0.9865623712539673
Be my Favorit song,1,0.9944855570793152
"Even in 2023, who can' stop listening?",1,0.9279592037200928
SAY GG,1,0.9933793544769287
am Indian love you song💗💗💗,1,0.9970774054527283
❤️At new year 2080 Any Nepali here 🫶,1,0.9953582286834717
April 2023❤😊,1,0.9976489543914795
This song' 13 years old in 2023 and am 13 right now . 😂,0,0.745755672454834
Sidhu moose wala,1,0.6168150305747986
Who is here after pathaan movie earn 1050 crore 🎉#Shahrukhkhan fans 💯❤️,1,0.9973768591880798
Thank you listening,1,0.9897305965423584
My daughter' favorite she is 10,1,0.9741904139518738
2024🙌,1,0.9715215563774109
Me am in 2023,0,0.5104618668556213
Who' here in 2023 April ❤😊,1,0.9974888563156128
The fact was born few months after this song was released,0,0.7012010216712952
2:02 is that mf Drake?! somebody plz confirm lmao,0,0.7913870811462402
am legend because iam in 2023,1,0.9623759388923645
Beby Beby,1,0.6501149535179138
"Who watch this song on 14 April, 2023 after 13 year🤩",0,0.9635576009750366
Let' make this song trending once again,1,0.9637345671653748
Today who song reed❤️❤️❤️❣️,1,0.9966205358505249
who is here in 2023,1,0.6188735961914062
Who’ here in 2023 😂,0,0.9475923180580139
Who will here till death,0,0.6945894956588745
Mmmm,1,0.9922052025794983
What is Aubameyang doing here,0,0.7558911442756653
Look at my pfp,1,0.6316025853157043
AND WAS LIKE BABY BABY BABYYY OHHHHHHHHHHHHHHHH,0,0.9908802509307861
Pro,1,0.9966158270835876
love this song❤ One of the best song 've ever heard ☺ This song is masterpiece Edit:Thanks for 35 likes really appreciate it😊,1,0.9983611702919006
💖,0,0.5728704333305359
2023 ❤ here to give my attendance as belieber ❤,1,0.9969796538352966
Who Is here because of The Comedy Central Roast Of Justin Bieber LMAOOO,1,0.6474196314811707
Anone in 2023,0,0.8331934809684753
Watching this in 2023 is hilarious Knew the song lyrics by lyrics before now 😂,1,0.9352211952209473
Why is drake is Jb video as an extra whatttt !!! 😅,0,0.9665692448616028
"One thing never noticed, that Drake was cameo in this vid. 😅",0,0.6910566687583923
Its 2023 and was 12 when he uploaded this still jam to this sometimes 😂😎,1,0.7470709681510925
love you so much am here,1,0.9968489408493042
Who Is here listening in 2031,0,0.5330455303192139
"This music is lifesaver when it comes to doing paper, homework, studying for the final exams!!!",1,0.9824003577232361
♥️...✨✨🖤✨✨... ♥️,1,0.9977964758872986
Where' you film this epic video? have to know.,1,0.5841718316078186
Anyone watching this vdo in 2023,1,0.5905534029006958
"In 2k23 still feeling those days , my first love was also broke my heart ❤ love you dear ❤❤😢😊😊",1,0.7844045758247375
"was two months old when this song released lol 😂😭 and discovered it when was 4 years old. Crazy how fast time goes by. know ’ still teen but ’ve lost my childhood want to go back to when was 4 or 6 years old, after 2019 everything changed for me 🙃",0,0.6799826622009277
You people never get black hair,0,0.8852043747901917
JUS TEN,1,0.597432017326355
song,1,0.7431560158729553
Hit,1,0.9850936532020569
if someone did this shi in 2023 you not surviving in gc,0,0.978835940361023
swear he sounds like that 13 year old kid that sings like an angel,1,0.9621672630310059
All people subscribe subscrilz.for justin😢,0,0.8889415264129639
We are in 2023,1,0.5035271644592285
did not know this was his voice. It actually sounded like girl. It must have been before puberty.,0,0.6845308542251587
🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😘,1,0.9667935967445374
Did just saw drake?,0,0.7515890002250671
13 fucking years of this dumb,0,0.9904927611351013
2023😂❤ 21:42,1,0.9943329095840454
"' here after 3 months 😂, Its April 14 2023, If you are still watching this Masterpiece after 13 years then you are LEGEND 😎",1,0.72596275806427
Hi 2023,1,0.8479147553443909
Baby hi hi guys,1,0.8974711894989014
This is word ❤💕😘,1,0.9973698258399963
🫶🏻2023,1,0.9411657452583313
The most disliked video in YouTube,0,0.9966071844100952
"You know you love me, know you care Just shout whenever, and will be there You are my love, you are my heart And we will never, ever, ever be apart Are we an item? Girl, quit playing! We are just friends? What are you saying? Said there' another and looked right in my eyes My first love broke my heart for the first time And was like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Remover anúncios Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Oh, for you, would have done whatever And just can' believe we ain' together And want to play it cool, but ' losing you will buy you anything, will buy you any ring And ' in pieces, baby, fix me And just shake me till you wake me from this bad dream ' going down, down, down, down And just can' believe my first love won' be around And ' like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Luda! When was thirteen, had my first love There was nobody that compared to my baby And nobody came to between us or could ever come above She had me going crazy, oh, was starstruck She woke me up daily, don' need no Starbucks She make my heart pound skip beat when see her in the street and At school, on the playground But really want to see her on the weekend She knows she got me dazing Because she was so amazing And now my heart is breaking But just keep on saying Baby, baby, baby, ooh,like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine ' gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (gone, gone, gone) ' gone",0,0.8165249824523926
Ludacris: when was 13 😂 13 years ago now Time flys like banana 🤦🏾‍♂️,0,0.8351170420646667
love this song.,1,0.996202826499939
' here brother ❤️ From India ❤️,1,0.9983834624290466
it' 2023 still same vibes🤞,1,0.522040605545044
It' 2023 and I Am still here.,1,0.6684995889663696
Oooo,1,0.9607102870941162
"[Justin Bieber:] Oh, whoa-oh-oh-oh-oh Oh, whoa-oh-oh-oh, oh Oh, whoa, oh-oh-oh, oh, oh-oh, oh, oh-oh, oh [Justin Bieber (Ludacris):] You know you love me, know you care (Yo, uh-huh) Just shout whenever and will be there (Yo, uh-huh) You are my love, you are my heart (Yo, uh-huh) And we will never, ever, ever be apart (Yo, uh-huh) Are we an item? Girl, quit playing (Yo, uh-huh) We are just friends, what are you saying? (Yo, uh-huh) Said, ""There' another"" and looked right in my eyes (Yo, uh-huh) My first love broke my heart for the first time, and was like (Yo, uh-huh) [Justin Bieber:] Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine [Justin Bieber (Ludacris):] Oh, for you, would have done whatever (Yo, uh-huh) And just can' believe we ain' together (Yo, uh-huh) And want to play it cool, but ' losing you (Yo, uh-huh) will buy you anything, will buy you any ring (Yo, uh-huh) And ' in pieces, baby, fix me (Yo, uh-huh) And just shake me 'til you wake me from this bad dream (Yo, uh-huh) ' going down, down, down, down (Yo, uh-huh) And just can' believe my first love won' be around, and ' like [Justin Bieber:] Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine [Ludacris:] (Luda) When was thirteen, had my first love There was nobody that compared to my baby, and nobody came between us nor could ever come above She had me going crazy, oh, was starstruck She woke me up daily, don' need no Starbucks (Woo) She made my heart pound, and skip beat When see her in the street And at school on the playground, but really want to see her on the weekend She knows she got me dazing Because she was so amazing And now my heart is breaking But just keep on saying [Justin Bieber:] Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine ' gone (Yeah-yeah-yeah, yeah-yeah-yeah) Now ' all gone (Yeah-yeah-yeah, yeah-yeah-yeah) Now ' all gone (Yeah-yeah-yeah, yeah-yeah-yeah) Now ' all gone (Gone, gone, gone, gone), ' gone",0,0.8303811550140381
Baby babay,1,0.7661499977111816
Who' here in 2025😂😂,0,0.8771055340766907
Who is here in 2023 ?,0,0.5005219578742981
Still the song doesn' fade!!!.❤,1,0.9880223870277405
Still keeping it' trend🫶🏻,1,0.9923951029777527
YOUóT evar,0,0.928265392780304
2023 Us Graduating,1,0.8582709431648254
Dechau never,0,0.9512163996696472
"When was 9 years old, didn' know much English, used to call him *Justin Baby* because don' how to pronounce Bieber",0,0.7212184071540833
Wait why am just realizing drake was there,0,0.6330479383468628
Hi everybody it' me Zolan' little sister Justin is so cute 😮,1,0.9444470405578613
13th years ago,0,0.5957863926887512
Whenever hear this song it' reminds my class5 () Friend name,1,0.860608696937561
we,1,0.6367570757865906
This song is still my favorite in 2023 😌💗,1,0.9946345090866089
was only 3 years old when this song came out,1,0.5686669945716858
🎉🎉🎉❤2023Apr13🎉,1,0.9967347979545593
Who’ here in 2023😄,1,0.6840437054634094
this was cultural reset lmaooo miss the old days,0,0.8626490831375122
Always going to be my fave💜😩❤,1,0.9980556964874268
2023 ??? 😅 #teamselina #stanselina 💅,1,0.984813928604126
My homeboy.,1,0.9429193735122681
You know you love me? (2023 rùi:3),1,0.9834055304527283
2023 greetings from Malaysia,1,0.9828433990478516
"As much as hated Bieber back in the day. He is great singer now, can’ deny it.",0,0.9067862629890442
"Cringey cringey cringey oooh like cringey cringey cringey oooh like cringey cringey cringey oooh, thought he’ always be embarrassed",0,0.9952739477157593
2023🤓,0,0.9749891757965088
why 15 people hate this song XDD,0,0.992798924446106
Who is watching this in 2023 April,1,0.5971846580505371
Came here to dislike the video - Apr 2023,0,0.9946853518486023
Who here in 2023😂😂,0,0.7205253839492798
its bad tvokids and jumpstart letters are better bfdi too,0,0.9938017129898071
Who' here in 2026😂😊,1,0.6641672849655151
Who' here in 2023 April 😭😂,0,0.991468608379364
jumpstart letters,1,0.7399992346763611
tvokids logo bloopers is better,1,0.6787379384040833
never thought going to miss this song its all because that eras was best times 2010 - 2014 was TOTALLY BEST YEARS FOR MUSIC INDUSTRY,1,0.9806452989578247
LEGEND,1,0.7142400145530701
Who' come here for Drake 🦉❤,1,0.9923676252365112
Cool😊😊😊😊😊,1,0.9981852769851685
"At the age of 23, in this year 2023 listening 23 times day😁",0,0.9847238063812256
am love this song ❤,1,0.9975249171257019
Who' here to dislike this vid(no offense) in '23,1,0.8104689717292786
First time billion views 🙈,1,0.6951774954795837
13 years from here who still listens to this 👇,1,0.5765203833580017
Stop fuckiin around,0,0.9753597378730774
Koi mr sir ka student hai to hajri lagao,0,0.6555876135826111
love this,1,0.9971358180046082
Always love' you jb world tried to demotivate you but ' always your real fan never give up ❤,1,0.9947810769081116
2.9 billon views 😂😂😂,0,0.5201859474182129
Why am here in 2023🥹,0,0.9909788370132446
Who noticed DRAKE IN THERE🤣🤣🤣🤣🤣🤣,0,0.9971883296966553
Steez,0,0.7733427286148071
just came here to give the dislike,0,0.9945778250694275
🥺♾️❤️,1,0.9976855516433716
Love Justin so much very miss Justin ❤❤⭐🌟✌💫,1,0.9929319024085999
When born this song has the age,1,0.7309283018112183
"was 10 years old when this song came out, now ' 23 years old It' bringing back lot of memories",1,0.8859184384346008
Fucking song 🥺🤪,0,0.9950414299964905
Lol who’ here In 2023,0,0.9164119362831116
This song still legend.,1,0.9783084988594055
Who will listen to it until 2023😢😂❤,0,0.8719534873962402
"am from India. Just crazy for this song. The line ,she woke me up daily touches my heart everytime.",1,0.9924488067626953
Who' watching this in 2023😂,0,0.913124680519104
So sweet this my favourite song 🥰🥰🥰🥰,1,0.9971421360969543
’ still obsessed with this in 2023😭,0,0.9857264161109924
April 2023 still watch lol,1,0.5893875956535339
😂😂😂❤❤2023 season,1,0.9956222176551819
Let’ be honest we will never let this get old go Meghan trainor!,1,0.9782432317733765
What is Drake doing around all of these teenagers? 🤨,0,0.9844772815704346
Who' here in 2023😂😅,0,0.7218826413154602
LOVE you song,1,0.9954618811607361
🤩🤩🤩,0,0.9893176555633545
Amoo,1,0.7544375061988831
This song is hood classic like every time put this shit on it got me doing backflips like every time hear that ohhh ah you know you love me shit so good 💪,1,0.9933152198791504
2023😂😂😢,0,0.9815207719802856
This song is kind of cringe in 2023,0,0.9964461922645569
Is it me or everyone saw it saw drake in the video?,0,0.8572177886962891
If round up the views it has 3.billion views,1,0.7677943706512451
This was 🔥🔥🔥 song ngl,1,0.9961072206497192
Still here hahahah 2023,1,0.6731643080711365
Who' Here In 12/04/2023,0,0.5059575438499451
JB always the best singer up to now 2023,1,0.9767053723335266
just want to be young again 🥲❤️,1,0.9869109392166138
' to the people who say this song is hella annoying,0,0.9868897795677185
Looks like Hariss,1,0.7167256474494934
eiyo drake in this mv,0,0.5702325701713562
See in 2033,0,0.5615825057029724
Living comment here so that after 10 years can come back say how old become.,1,0.5514013767242432
"Yea , know this video upload in 2010 but , the song is 🌻 so proved- _OLD IS GOLD_ ❤️💫🌻🖤",1,0.9968214631080627
Can' believe its been 13 years already 😭,0,0.9854221940040588
4.8 Mn comment omg,0,0.7618802189826965
Every guy in 2010 was HATING on justin because of this,0,0.9938564896583557
*Miss the old Justin Bieber 😭*,0,0.9838510155677795
20K3 🎉,1,0.982064425945282
Always be here no matter how old the song is. This is masterpiece and it never bored me😊😊😊😊💙💙💙💙💜,1,0.9972663521766663
who' here in 2080,0,0.6076433658599854
Best song in the world,1,0.9966166019439697
"When was 12 years old, this song was listened. Now am 25 years old. Back to 2011.",1,0.5108982920646667
2023 😌❤,1,0.9975181818008423
Jimin is so much better,1,0.8831987977027893
Legends hear this in 2023,1,0.5250319242477417
230,0,0.5289285182952881
Who' here is,0,0.5031633973121643
Who else like this song?,1,0.9649338722229004
Who is listings this song in april 2023,1,0.5240001082420349
Who Like Baby In 2023 0:53,1,0.7490379810333252
Put This Song On Loop While Was Sleeping 💙💙💙,1,0.9980751872062683
Nice 🔥,1,0.8366439342498779
so weird watch this video in 4k hahaha,1,0.6134875416755676
Somebody help me.,0,0.9406152367591858
Who still keep SUPRA Shoes??,0,0.7699735164642334
12/04/2023..still listen to this..,1,0.8797001242637634
Since 13 years to till today found that is tech guy from fast and furious *ck,0,0.9314788579940796
Altra pro parson watch this in 2030,1,0.7879461050033569
2026,0,0.5106737017631531
Who is in 2023 watching this because YouTube said it was one of the most disliked videos?,0,0.9933831691741943
When was three years old now ’ 13 and still love it,1,0.9937303066253662
You have love your mosic😊❤😂,1,0.9965444207191467
have heard this song in 2017 and after that ' hearing it now and it' awesome 😎👍,1,0.9971884489059448
Wow very very tunable voice you jus very very like song this jus❤️🥰👍😍,1,0.9976502656936646
who' here in 2024,0,0.5239195823669434
heard this song on 2014,1,0.7312440276145935
am the last viewer of this video,0,0.6879775524139404
You are my favorite,1,0.9974879026412964
Legends are watching still in 2023😊❤,1,0.9966819286346436
Hi 12/04/2023,1,0.8125656843185425
May Tae 😂😂😂😂,1,0.7622166275978088
Wow the ludha is know in tagalog,1,0.8875160813331604
ELSKER DET!🥰🥰🥰🥰😍😍😍😍😘😘👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,1,0.983403742313385
"Justin first love is Salena gomez , that tatoo of salena today also on his hand 😉",1,0.9353035688400269
"Still listening this song from years , but never bore , how?? 🙂🙃🙂",1,0.9706533551216125
ARMY 💜....?,0,0.7910431623458862
2k23💗😌,1,0.9955068230628967
"Loves from Asia Countries, Europa Countries, Africa Countries, North & South Ammerica Countries, Austrlia & Oceania Countries.. World Countries Greetings & Loves from Azerbaijanian (United Nationans, YouTube, OTAN, Asia Cooperation Dialogue,Nato,ASEAN, African Union, Council of Europa so & so.. )",1,0.9910449981689453
Who' here in 2055 🌀,1,0.9359361529350281
Hi ' Filipino haha 😂😂😂 2023,0,0.7408488988876343
Yeh approx 13 years 😂,0,0.9588019251823425
Because me,0,0.8175787925720215
Who here is in 2001,0,0.5147743225097656
Who' is here in 2023,1,0.56421959400177
don’ like sing,0,0.9927172660827637
Alphys can do it better,0,0.8400236368179321
This song deserve ❤,1,0.9975795745849609
Who' here in may?,0,0.6063023209571838
"Such an iconic song, as soon as someone sings at least lyric, people’ll know what it is. 🤍",1,0.7989338040351868
What’ Drake doing here ? 😂😭😭😭,0,0.9931352138519287
2023 🤣,0,0.992803692817688
This song reminds me of my back days of my past when had keypad phone listen his song this masterpiece,1,0.9941247701644897
haloooooo,1,0.9795816540718079
13 years yes,1,0.9851528406143188
Rafael pires,1,0.7352039217948914
Who' here in 2023? 🙈😂,0,0.9458093047142029
this song is SO fire when muted though 🔥,0,0.9178975224494934
Pls Pls do this work type it in all of video #He_want_say_i_love_you_but_i_cant_i_love_you Pls,0,0.8785076141357422
If we going to listening this song in 2033 or 43 than billive me this will rock in also them reason,1,0.9905717968940735
who is here just going through songs with bunch of views,1,0.7258875966072083
Sweet song love it,1,0.9972768425941467
ayang justin wkwk😂,0,0.9504221677780151
It' cringe but that' alright since 13years ago they think it' cool😂,0,0.9787207841873169
bro is that Drake ? :,0,0.7014608979225159
Who' here in 2023 again,0,0.5580890774726868
Every one guys 2023 this song,1,0.8358317017555237
Just walked out of an abusive relationship because this song and “Clover Cage - Learning To Love Myself” are the two songs that got rid of my depression. ’ free ❤. just want to send love to everyone and want everyone to know things will get better. We are in this together.. love you 💕,1,0.9961513876914978
Too bad ... never had anyone all my life,0,0.9907587170600891
So was 3yrs old wen this came out....now am 16,0,0.7742732167243958
JB💜💜,1,0.9973217844963074
There' always in our mind.,1,0.7522271871566772
"Still watching April 12,2023 😂😂",1,0.5278680324554443
bro thought he had ultimate rizz 🤣🤣,1,0.8830738067626953
love you my baby,1,0.9955133199691772
who’ here in May 19😂,0,0.9294248819351196
* used to hear song when was in deep love with my Girl.... now am married to my Girl and song are more special than ever...*,1,0.9673981070518494
"* have listening to this song since 13 years ago, am still here. 😭❤ love this song now and forever*",1,0.9954786896705627
"Elder must have been something that did because they do not live how live dessert dismissed Petite Never holding on to me Pleasing Rich roster Is equally obsessed with me and my art between priorities schedule tasks! Miss universe the plug anointed druid independent pastor inner strength intuition pledge aside language preached clean stats today,Talent scout reverse window falls geyser free play via pledge find mirror black glass gold plastic silver metal trilogy eclipse Stats today, Dear survivor yesterdays gone live for the now tomorrow too shall to pass via! #🥃😭🍒🙏👍🏾👍🙌😵🤬👍🏼beacon pillar gaunt scale analog pledge find mirror wou wou woun new label omerta another only air figure deceased first better Solo it up Stats today, no talking because this not game and if it was we would be competing for me to winning against all Olympians will wait to actually hear from the sources because my information is not free! Via🌻😭☘️🍒🍋🍀🫐! Baby",1,0.6984066367149353
Why did come back here,0,0.7271151542663574
Owooo,0,0.9930728077888489
love you song,1,0.9858300685882568
After 13 years my ears still bleeds listening to this,0,0.9684252142906189
this song is old,0,0.9142953157424927
Aweee i am 38 and hated this song when it came out lol but listening to it now… miss it 😢,0,0.9857771396636963
don' want To Type Who Us Here in 2023 Because We Listen to This Masterpiece All time.,0,0.6312984228134155
Jack Daniels Luke.Combs Lily Combs,1,0.6971851587295532
1 Asian,1,0.5779258608818054
BWI,1,0.6793131828308105
Asian,1,0.678862452507019
Christopher Wray,1,0.7492856979370117
David Denn Dani Daniels,1,0.6807976961135864
Hot,1,0.9868012070655823
Dani Daniels 🙂,1,0.9792332053184509
Football,1,0.6564916968345642
CityFood,1,0.8207560777664185
Bashar/Willa,0,0.5007678270339966
Let' go hunting,1,0.8502894639968872
Moose,1,0.5439333915710449
Otis ∆,1,0.9301217794418335
Early Starter,1,0.6570364236831665
FBI,0,0.6297919154167175
Robin Cozzi,1,0.7160869240760803
Uncle Mike,1,0.7666601538658142
13,0,0.589815616607666
man is makings songs wt the age of 16,1,0.6398991942405701
At 1:13 is that drake or am trippin,0,0.8766047358512878
Today he' getting his knees dirty.,0,0.9284806847572327
Gerald Alfred,1,0.6902734041213989
Gay shit,0,0.9364878535270691
Bad boy Brent Jones,0,0.992336094379425
Donald Vasquez,1,0.7074484825134277
Logs,1,0.5509465932846069
Fossiler,0,0.576052725315094
My childhood.,1,0.8500279188156128
2023?❤️❤️,1,0.9965355396270752
Favorite part baby baby oooh,1,0.996982216835022
LOVE 💖🌹,1,0.9974571466445923
love this song 😂🎉😊😮,1,0.9925506114959717
"This is the origin video in 2010 that started the down fall of music, millennial whoop, other people writing your music and beats all you had to do after this is make it to the studio no matter how many drugs you were on they would fix it with auto tune and other magic to make dieing cat voice into something beautiful, kind of",0,0.9788511991500854
Rodrick did it better.,1,0.5679299235343933
Not me still crushing over this Justin ❤🥺,1,0.9931103587150574
Justin needs to sing this again in 2023,1,0.5778123736381531
drake???,0,0.7749093770980835
Drake is in this music video!?!!,1,0.551855206489563
that is the first song ever listened to..,1,0.5605601072311401
This is one of the most disliked but it’ very viral,0,0.9945127964019775
Me this song hit duffrent,0,0.993686318397522
Something to be sure about,1,0.8828830718994141
"know your lurking, know you care",1,0.9207918047904968
Ye kiska pilla ro rha he,1,0.5035476684570312
Who watch this legendary song 😮,0,0.9208106398582458
Justin Bieber gay haha lol,0,0.5742228627204895
This song was released when was in 2 nd class..,1,0.5175387859344482
Flink me,0,0.5543700456619263
Actually the main theme starts 0:38 for me...😮,0,0.959252655506134
just realized drake is in this 😂,0,0.8484824895858765
My fav song forever ♾️💜🥺,1,0.9981831908226013
My first and fav star🥺💜♾️,1,0.998055100440979
Who' here after 10 years later 😂,0,0.9543391466140747
Ludacris verse is iconic. One of the most popular rap verses of all time,1,0.9547337293624878
The person that first commented on this video must feel like the king of the world,1,0.9944923520088196
First 1 Milions Video on youtube History...Nice.,1,0.9979085326194763
i do not know why was hate this song when was 3years old in 2010😭😭😭,0,0.9942575097084045
Fun fact - legends are dislike this video because this video have most dislike😂😂😂,0,0.995278000831604
am also 2023 😎,0,0.8268609046936035
Old is gold😇,1,0.9939895868301392
Old is gold 🙂💓,1,0.9884441494941711
Still haven’ found anyone to call my Baby 🙁,0,0.990986704826355
. Like. This. Song.,1,0.9929744601249695
2023 hadir,0,0.650994062423706
WhatsApp,1,0.5940746068954468
Me' 2023😜,1,0.9811569452285767
1,1,0.5858473181724548
"Who still here this song on 2023😢❤😂. This song never gets old because ""old is gold."" AND Whose favourite song is this❤ Please comment and like...",1,0.8975856900215149
Hello🎉,1,0.9860714077949524
Who' here 2023 love this song ❤,1,0.9976779818534851
My paralyzed friend woke up today and said Turn that music off,0,0.942304790019989
Who' here in 2023 ?,0,0.6975774765014648
"Justin sang this song recently in live concert, was like🤮🤮.. Only his younger voice suits this..",0,0.7357525825500488
was baby when this song was released also me and my cousin really love this song By The Way ludacris’ line “don’ need no starbucks” got me,1,0.9787340760231018
The first English song we all have listened,1,0.5761322975158691
Justin bieber is handsome more when he is 10 year old.,1,0.8812167048454285
No one 😂😂😂❤,1,0.9895520210266113
Somebody will see this in 2030,1,0.5063474178314209
How' there in 2023😂,0,0.9329077005386353
If Justin Bieber did this to me 😅 smash,0,0.9601560235023499
Who' here in 2023 😂😂😂,0,0.6068785786628723
Love song❤,1,0.9960880875587463
This is in year 2010?,0,0.6624768376350403
Any body 2023,1,0.5677658915519714
Who is here in 2024😂😂😂,0,0.7808781862258911
Who' here in April 2023❤,1,0.9955485463142395
Alto gil,1,0.680544376373291
How many Indian?,0,0.5907524228096008
She got feeling she was Selina,1,0.6247082352638245
14 yrs later and this song still hit,1,0.9853528141975403
He is soooo Handsome😍😍😍😍😍😍😍,1,0.9962231516838074
🥹🫶🏻after 10 yr listening again❤,1,0.9888653755187988
Who' here 2023🥺❤,1,0.99736088514328
3 billion views 😮,0,0.738913893699646
omg 2b views how,1,0.6429473161697388
Time sure flies 😢😢,0,0.9198039174079895
"search ""baby oh"" of justin bieber. This is my song old 😮",0,0.5592332482337952
Who is here in 2023🔥,0,0.9927753210067749
Who all noticed Drake in this MV? 😂 It' 2023!!❤,1,0.9669950008392334
wazz up,1,0.994867742061615
23 🤣🤣,0,0.9911623001098633
My granddaughter love you ❤❤❤,1,0.9979273676872253
Justin Bieber just started listening to your songs didn' really start to care until saw you believed in God and that you created some of my favorite songs love your songs God bless you and your family you are amazing person have blessed life and mean it,1,0.9915758967399597
am here because the earth song by littel dicky,0,0.5579376816749573
When miss someone come to this vid🙄😂,0,0.6238196492195129
"The song is so good, but the video is so cringe 🤣 lol",0,0.9177601933479309
lil justin had no clue what was going to come to him now😂😂 but this song never gets old😌,1,0.9221153855323792
Who' here in 2024😅😅,0,0.6348541975021362
Yes.,1,0.9768625497817993
Who here in 2023,1,0.5802723169326782
Never even understood the hate behind this song lmao,0,0.9877552390098572
Not the bowl cut😭😭😭😭😭,0,0.9966567754745483
Legend ! 😢,0,0.9761502146720886
Notice how everyone saying this song is good is speaking different language so they probably don’ even know what the lyrics are 💀💀💀,1,0.9863865971565247
